x,y,tree_type
0.7532364143087609,0.4253552743286837,Mahogany
0.4295666328071286,0.5337763937350376,Mahogany
0.7296868057943052,0.20942838613893355,Sal
0.8349542622326401,0.3586234070232488,Mahogany
0.304443448990374,0.5001480831643993,Teak
0.6987547888825418,0.6921797335437422,Teak
0.7979313675113155,0.568970033761241,Neem
0.7378348386983485,0.5378910829850118,Sal
0.7048361975173365,0.15540112873901546,Teak
0.4339758491202951,0.4982116867122437,Mahogany
0.204446367065663,0.23870080469897847,Neem
0.8188549607630752,0.5637783009841266,Teak
0.7192685059486148,0.12652691404907568,Neem
0.7139420798267541,0.0367937242972185,Mahogany
0.6283363652986538,0.5823705631583486,Sal
0.8457884667186873,0.32424989563861506,Sal
0.24051204240553692,0.3066686303131164,Sandalwood
0.7854210926478598,0.45824684193429177,Neem
0.37246694782567324,0.45762663258944103,Sal
0.6771599579223208,0.5870258819337626,Teak
0.4235240923010226,0.18633347634440733,Sandalwood
0.6963459560952808,0.7712531123795491,Sal
0.2716946161692593,0.3519050557586608,Mahogany
0.8009858684847359,0.2593840210382462,Teak
0.7901095122670945,0.659596827058815,Neem
0.7752352279579294,0.40489719643916444,Neem
0.7605020044172398,0.5231780098395007,Teak
0.7849991744235836,0.45458350557520943,Mahogany
0.5861203488054969,0.29814297114814026,Neem
0.3403315084392068,0.596879287336172,Sal
0.8145079681305315,0.6450826919667862,Mahogany
0.8088230999827948,0.57076228475148,Neem
0.6307549980407676,0.5040749468400884,Sal
0.6458108800512076,0.303653645737601,Teak
0.593516892113864,0.20747732765647087,Neem
0.43779953127477356,0.5545806715356244,Mahogany
0.5448019782759769,0.08280427471454577,Mahogany
0.671956140494912,0.09946159745218985,Mahogany
0.3447601872692956,0.4828714545562436,Teak
0.4921655058552058,0.3384858585692687,Sandalwood
0.9194296005584076,0.3535482225634551,Neem
0.4327508691109996,0.3562967155518567,Neem
0.34031740429819146,0.32255923663326835,Mahogany
0.4587898652903578,0.2738206192862208,Sandalwood
0.8940546127021446,0.49662381406317135,Sal
0.5033779529442393,0.6386437600345539,Sal
0.37157310851620007,0.19503023178915435,Teak
0.6349537129722892,0.042783280983794136,Sal
0.5850998985449861,0.21487117384913457,Neem
0.8622516283024872,0.390515697684394,Teak
0.881288007501636,0.5605316054954964,Neem
0.20973899393856588,0.328308710357912,Teak
0.3554616402556453,0.2355172277915355,Teak
0.4452947723752104,0.3460024129722764,Mahogany
0.7515804152828379,0.330702788399311,Mahogany
0.8852828290969004,0.36159026642030967,Sal
0.8429562282351153,0.18029546069678037,Teak
0.23115136756267707,0.3941704545835062,Teak
0.30920773652932665,0.3747043699671896,Teak
0.49602989425354427,0.3477397822959257,Sandalwood
0.45213905512244745,0.5236943322446882,Sandalwood
0.772956712350709,0.6381095212039497,Mahogany
0.6115315946147739,0.23946477953446677,Sandalwood
0.6537200927599808,0.2781796767083027,Mahogany
0.8465812758850444,0.3354639511826475,Sal
0.5248772180055824,0.5996401440689663,Teak
0.5707352489761408,0.4426050297809333,Mahogany
0.7586485927424472,0.6014265852248007,Neem
0.45121531327839626,0.14908974876824777,Neem
0.6798040709591319,0.2630377990850331,Mahogany
0.4115116028992104,0.1838457268892978,Mahogany
0.34209500575942575,0.3352883170794706,Mahogany
0.6578226598726955,0.21316420239190814,Sal
0.6310657781676963,0.5139665125226456,Neem
0.2196445430512427,0.351207568386413,Sal
0.25201473367905247,0.3811476533610507,Neem
0.5875564019858786,0.6793155399660034,Mahogany
0.8887357893866253,0.46437032018204105,Mahogany
0.314077376419847,0.1921293272018666,Sal
0.6026329212856348,0.1845350507366441,Sal
0.8636964590026922,0.3138187803271616,Neem
0.638723408817006,0.5322348476766979,Teak
0.2680117320860753,0.37539522065117314,Sal
0.4925317810096598,0.6406215490576886,Teak
0.546279104790284,0.21843824498868036,Neem
0.5165124626245746,0.4842530562300217,Mahogany
0.33021522516002744,0.5356316528472319,Teak
0.4048930968230663,0.17024942596174208,Mahogany
0.5530378439896012,0.6487218801549056,Sal
0.779711525180385,0.1168347364106812,Sal
0.7167136096019268,0.1102329087212327,Teak
0.6247957073338625,0.26936854520269393,Sandalwood
0.3829670110643133,0.2036486411232774,Mahogany
0.5409198132872987,0.5736665975490097,Mahogany
0.6685884185582797,0.38829777794853904,Teak
0.7821012254841064,0.5328248613126102,Teak
0.5336024015254278,0.13429696439518668,Neem
0.7930617209035477,0.3983103678635713,Mahogany
0.8525106362892052,0.5798327412668638,Teak
0.5554936823944011,0.10665506962969062,Mahogany
0.8688707955393863,0.35727092199604515,Mahogany
0.3374147086864342,0.6559173524819735,Teak
0.4274310711602143,0.11339832734490873,Neem
0.5934860053966702,0.4098460987102419,Teak
0.8726121748775852,0.30139837741718245,Neem
0.7718921463252545,0.5166544007286027,Neem
0.7614856863300977,0.4976453410463415,Mahogany
0.4720778346800132,0.5142071744772863,Sal
0.6590341330833237,0.7359964883305143,Neem
0.5800435552980984,0.4446055992361009,Sandalwood
0.5236596620628786,0.537007286593924,Mahogany
0.45560253750166213,0.3633337819162643,Neem
0.5408595788250777,0.225336911454328,Teak
0.5577047619066712,0.29029748304403435,Sandalwood
0.6757847536712315,0.09802344058293189,Sal
0.5012404774253533,0.2391767948573762,Mahogany
0.45079573630609904,0.6697870031774188,Sal
0.43460236871799185,0.41773619451156263,Sandalwood
0.22417227674690177,0.35910994296759713,Neem
0.24637133314762727,0.3948569655282109,Mahogany
0.7866130612179019,0.36450096454879244,Mahogany
0.7031385432874808,0.3549660309861551,Mahogany
0.5040380076287573,0.6834527434210503,Mahogany
0.8624175402697681,0.2129395476323428,Neem
0.5754752778863649,0.12323466800980398,Mahogany
0.28971791812753556,0.23277228357521673,Mahogany
0.6757909636279851,0.41469015416578636,Sal
0.5265247107711399,0.2503345637346731,Sandalwood
0.7742155581663588,0.6070286543845467,Neem
0.7325328293010253,0.5963597582193679,Mahogany
0.46663436995018714,0.41983878235507666,Sal
0.2788331728178167,0.20360271573465483,Neem
0.6844326895815988,0.467892528132025,Neem
0.18817159584612386,0.33118877215224385,Teak
0.42311343099578624,0.13721723161006594,Mahogany
0.3479508614309924,0.1900854125998448,Sal
0.45253364402930063,0.5065538158814177,Sal
0.739551148734993,0.605003061338033,Teak
0.7818401911729878,0.24618735746125298,Mahogany
0.5351067800006034,0.5115083647656388,Mahogany
0.22918523943119673,0.24985611016083442,Sal
0.5612755148562122,0.3377557614935853,Teak
0.35610589951895943,0.2411104476852185,Sal
0.34505086932205686,0.13755211147513968,Neem
0.6290596906251722,0.4187544979202146,Mahogany
0.5713515657069453,0.14997702415154468,Sal
0.6734898115131833,0.42198216610657113,Teak
0.8357874364522001,0.6083090281035596,Teak
0.607332090920629,0.1583892611869916,Teak
0.431651762593961,0.33222776406628385,Neem
0.8424520760986562,0.2503993138656403,Sal
0.4929924291045318,0.20849447495426054,Sandalwood
0.3609714559862718,0.1456520910643565,Teak
0.25909820538211126,0.3440997640297365,Neem
0.1701012461881699,0.31605129516887087,Neem
0.23746890722274572,0.398628961644075,Teak
0.3964754287233876,0.15367614850156186,Teak
0.7467467725125942,0.5626667806563331,Neem
0.5469958503385205,0.25662680391522785,Sandalwood
0.8487524666688433,0.5115195574628737,Sal
0.6979760473399205,0.37095464640902054,Sal
0.3042045181350037,0.6543933648305748,Neem
0.40604390909912413,0.6773753467296789,Sal
0.8073143007690523,0.3838749534342776,Neem
0.6625832643739489,0.7659581713055174,Teak
0.6699263421613231,0.4698899080414396,Neem
0.5699036966468424,0.605675222173172,Sal
0.6394684394921037,0.45700230937694064,Teak
0.4884318604532778,0.1368788666372569,Mahogany
0.5590612877652517,0.6694985765506946,Neem
0.4003806798637316,0.16312111586711353,Sal
0.5830064830045513,0.1470699045503434,Teak
0.4689428434408158,0.26162027729067383,Sandalwood
0.5969639657164428,0.5690465748936742,Teak
0.3538707434482363,0.2233150472740052,Sandalwood
0.7117908398984504,0.742380889256743,Mahogany
0.2736955159663489,0.2693458790611043,Neem
0.7899815493126753,0.11446456597454413,Sal
0.7115129003118185,0.4182555532560479,Sal
0.6884213462431659,0.2267582469444117,Neem
0.6805548476444818,0.24746772950133744,Mahogany
0.6814070600384377,0.3152098471611,Teak
0.38695270408775984,0.34983902550673174,Sandalwood
0.767748091546434,0.5626014923985649,Neem
0.7747235933045602,0.5138573592691225,Mahogany
0.7187791805847155,0.0458336843487116,Mahogany
0.24299759286082978,0.2485493107511796,Sandalwood
0.6368989721654803,0.5218274743638449,Sal
0.40754293793421614,0.22807759410306327,Neem
0.7636043591629952,0.1339986812056707,Mahogany
0.2093813334457727,0.2927894301534444,Sal
0.2404455636759093,0.4065383138870131,Mahogany
0.6390324975466974,0.40587966883722404,Teak
0.4637317359313208,0.10354357195278396,Teak
0.8923602252751419,0.4159326370324211,Teak
0.8080147490627835,0.26083108002500877,Mahogany
0.36246326022992637,0.1519060509889396,Sal
0.517014723886716,0.19668643412686138,Sandalwood
0.6707344933076825,0.3626593662856217,Sal
0.8001582366647964,0.6417370448140233,Sal
0.49898100519376154,0.6536364449100499,Mahogany
0.4660035143530129,0.636641035358728,Neem
0.40937312692816685,0.395925407173629,Neem
0.7808076477498073,0.62270039623294,Teak
0.6505747911093461,0.3561391620149682,Sal
0.2951560388218386,0.6153011757733516,Mahogany
0.6976348228326642,0.6913864452150186,Sal
0.31843136607730993,0.632770741196872,Mahogany
0.38185762522183253,0.6538383898166262,Mahogany
0.5474884331494713,0.34853178211469016,Mahogany
0.3351831292187686,0.33595924819551315,Sandalwood
0.6987269237038791,0.1622808243140237,Sal
0.2789654371983009,0.2889829042417996,Sandalwood
0.7573055953348754,0.5861105358981351,Sal
0.6690110247295387,0.36968678273708655,Sandalwood
0.5533924402297637,0.6442881565277788,Mahogany
0.3417023791091982,0.27698957538720925,Sal
0.5862678431932681,0.6991931979813764,Teak
0.35530360100122993,0.33820990998973444,Sandalwood
0.6696611616328767,0.13780298768126786,Neem
0.3983776756594306,0.319095339872988,Neem
0.4781069461199968,0.6737405742435558,Sal
0.40164517721204185,0.18680084104503558,Sal
0.7906061983060746,0.2801127023065654,Mahogany
0.8299579189553186,0.20050952355088747,Mahogany
0.7131642687573406,0.584467418058375,Teak
0.6555581974173488,0.23143663046342466,Neem
0.6318896722018543,0.522250524356765,Mahogany
0.529482882379394,0.6844490484631971,Sal
0.7943663984222346,0.6528180236539404,Neem
0.28465539349359203,0.3177854085868639,Sandalwood
0.7911596870900682,0.626364344476658,Teak
0.5651975211777511,0.6114342367394741,Neem
0.8675132427015871,0.39181937322293103,Neem
0.5142714954425511,0.5971507044831473,Neem
0.5728660039668526,0.16642018552245252,Sal
0.547967796793928,0.16955799437013552,Sandalwood
0.7908889431859525,0.563378958225615,Teak
0.6137064818495768,0.06950779651519323,Teak
0.34324859489874326,0.38747989351729695,Teak
0.7226497023608565,0.7223043293295386,Teak
0.1813130814846622,0.3304473539983609,Teak
0.49858628739121214,0.1906759467547915,Mahogany
0.6204687460514774,0.45979401327486125,Sal
0.7658523040370093,0.3791393157725924,Teak
0.690615200150827,0.5280338828038271,Teak
0.3743255646128538,0.4638217187676631,Sal
0.7079805013830877,0.061347557962646015,Teak
0.5349667056654044,0.1304394545333465,Neem
0.392248181326889,0.26863155161914287,Neem
0.51455309133378,0.08747960575092806,Neem
0.7887742363754299,0.4563482410702475,Sal
0.2843439098197933,0.6539436721799263,Teak
0.6973145402967293,0.5970980156103778,Neem
0.6707257400787232,0.6436337881196206,Neem
0.7542010919924448,0.24242209500607392,Teak
0.4911385356958269,0.30683813070261834,Neem
0.774156792497166,0.47040761946680953,Mahogany
0.213712974852579,0.2672072767565691,Teak
0.7344050845049861,0.07249859400505454,Neem
0.46332890154627304,0.6601726416469569,Teak
0.49954542332371543,0.25225941048757106,Teak
0.39825640915701155,0.20638674224818077,Teak
0.6567940046300318,0.6102489782898048,Mahogany
0.4254151604404962,0.12702076978628785,Mahogany
0.20152700291824244,0.3413092404898934,Teak
0.7062317042344579,0.13052139942252972,Mahogany
0.6809779292117637,0.5526345818291939,Mahogany
0.7174736092664115,0.6574733351916259,Teak
0.30886520101215775,0.546309571379299,Mahogany
0.46211492270175236,0.42834239032336563,Sandalwood
0.8420078118386092,0.47530367466762,Mahogany
0.42835028381315066,0.46472195619874945,Sandalwood
0.4869231483191103,0.19436907326613673,Sandalwood
0.6334303401118216,0.16556351508535405,Mahogany
0.7525186605703621,0.46050915990817876,Neem
0.6631958253483397,0.20451037055595478,Sal
0.7741904917143247,0.24003841876414977,Teak
0.3607032029060321,0.4819082714698253,Sandalwood
0.8175945469515462,0.5442497144956385,Teak
0.6222913758376416,0.46223096590780255,Teak
0.6163563235990249,0.6850299492691885,Teak
0.6507733897816103,0.526986218326428,Mahogany
0.8130869641138196,0.30510919021208216,Mahogany
0.5904466882619761,0.16245052784466485,Teak
0.5304630000408154,0.08319367685150725,Sal
0.5867526197461204,0.6050309676852086,Teak
0.7075384896146737,0.621883161454933,Mahogany
0.5012107513746915,0.697521888608075,Neem
0.5890601535252913,0.5496842558532362,Mahogany
0.7931106750282209,0.5958836376690099,Neem
0.757812031892116,0.36169081130025293,Teak
0.685726951075682,0.7070338880338365,Sal
0.7675066953953641,0.07125268532136497,Sal
0.8570841778142305,0.270947474832276,Neem
0.7230344308507957,0.39324646479203773,Neem
0.40534232377328694,0.18391046512346487,Sal
0.9226949839543672,0.3761651104310777,Mahogany
0.6002904427284631,0.5709776524981992,Mahogany
0.7510329615376086,0.33965184501695544,Mahogany
0.34868128898496664,0.17974690133825855,Teak
0.6409713241221375,0.060610357117813485,Teak
0.41671911497304903,0.6179730468473074,Neem
0.29259644362394277,0.5517900635794957,Neem
0.44841620796905524,0.6569041059597566,Mahogany
0.5507657263721529,0.2505014246959396,Neem
0.9108752085245531,0.3469689983700185,Sal
0.25283620307479004,0.39198111290696014,Sal
0.7215140643454145,0.32482281513918976,Sal
0.3344461868783247,0.3415481169231763,Teak
0.879181405891575,0.5484734211753962,Mahogany
0.493974988305266,0.2764105410936747,Sandalwood
0.4516366846832235,0.4349591063512168,Mahogany
0.3112997728190089,0.5828715720285512,Mahogany
0.7153532125002056,0.3728099892032055,Teak
0.7110227176022441,0.3819706584166159,Mahogany
0.7925871600335685,0.574642070621839,Mahogany
0.8628000341287271,0.4981484372345669,Mahogany
0.891868204381326,0.5764598564592339,Mahogany
0.4625831866494472,0.6042409640970987,Mahogany
0.7219239699289334,0.7735191902421031,Mahogany
0.530506100089543,0.5563714964454115,Mahogany
0.6621273488542488,0.15794637242176812,Neem
0.4006944315927822,0.1387599653855135,Teak
0.8509063221509997,0.4584676101457238,Neem
0.392262145767694,0.4390099911996094,Mahogany
0.25653261761097845,0.5637176795476178,Teak
0.4583991069451001,0.16322208594459875,Mahogany
0.5028437106431355,0.31409045523357804,Sal
0.3492649058476389,0.5118277606625545,Sandalwood
0.8544229603276182,0.5879742483703485,Mahogany
0.7372487887567366,0.42762747168738857,Sal
0.23277968443747898,0.264930886222406,Sal
0.4901288613365966,0.1428282792167661,Teak
0.6257694150819589,0.24702187034788559,Sandalwood
0.5844915422522267,0.3285674185171208,Sandalwood
0.26282302621238873,0.5757500835203105,Mahogany
0.6191600246627044,0.619587100222688,Mahogany
0.8614748123426943,0.32938732198659637,Sal
0.49369085496935006,0.1432983430143252,Teak
0.37092342510906495,0.17264064078029118,Mahogany
0.7042914023816463,0.7422218355242104,Sal
0.2737979914019122,0.5893383779505478,Teak
0.28171647533321087,0.21029522676950663,Teak
0.33466500998454485,0.31954906287840656,Sandalwood
0.484425470834399,0.5377707777946096,Teak
0.7913415240196364,0.5738275735838572,Teak
0.7682226713364816,0.2647294959989589,Teak
0.5254892302093175,0.3313930876965162,Sandalwood
0.5319817999050007,0.6085123425253467,Sal
0.6311652106990708,0.5683472507982469,Mahogany
0.5220484161712585,0.3799561251474085,Mahogany
0.6083153660232146,0.6736333548384608,Sal
0.6963758498705658,0.1104431269411511,Neem
0.659702939560257,0.6525263171326467,Sal
0.45982243090917896,0.21018510362154375,Sandalwood
0.6954531233884886,0.2555028242390638,Sal
0.525631914599504,0.6247394599064581,Mahogany
0.8204993781642388,0.376086712835602,Neem
0.26775166553954166,0.57189896766037,Teak
0.3513928888445126,0.5526685361929773,Sandalwood
0.36275516120117657,0.12501082008984366,Sal
0.2813385860456368,0.595319545782895,Neem
0.5416671588490702,0.32727519333145005,Neem
0.4390530399513951,0.28775424056232457,Teak
0.6454684255181676,0.04477237251809507,Neem
0.5699873195387432,0.16841410680514102,Mahogany
0.32831227354246373,0.47200748211732935,Sal
0.39796037644511484,0.22992516354556058,Neem
0.655489623533001,0.46692217756371523,Neem
0.34093588031419564,0.2970769577964727,Neem
0.5530731073672155,0.536811883602784,Mahogany
0.4315542899531073,0.640891664837207,Neem
0.41143057638713,0.34733376573106345,Sandalwood
0.697141350492399,0.35467082661031046,Sandalwood
0.5657279113442923,0.29751350511377783,Sandalwood
0.777901494487037,0.5539720545861272,Neem
0.6016700217635939,0.6085717243060165,Sal
0.6366545593457879,0.22932124128768838,Mahogany
0.5387001860913857,0.3001598764459783,Mahogany
0.5753700648257168,0.45071798553214737,Teak
0.6837648247778044,0.3122318396207352,Mahogany
0.7748652675011075,0.5397055153266307,Sal
0.6892840817509648,0.33811092073613214,Sandalwood
0.497746816956376,0.42804779194207465,Neem
0.6174565803977604,0.5748052248722807,Mahogany
0.8226249276785601,0.15196252587821513,Sal
0.608330255146991,0.33378685474593406,Sandalwood
0.2914562713733706,0.16477280191188592,Teak
0.734447277798688,0.5010205720156251,Sal
0.3746612995126337,0.16988158727114788,Sal
0.6905066320111359,0.04592005609126304,Neem
0.38989476421299984,0.4023262567586612,Teak
0.7192878001522802,0.43919216568266695,Sal
0.6885244021078648,0.6584255441971152,Neem
0.6819974472807335,0.33747469503667304,Sandalwood
0.34638471703718965,0.5668191233856312,Sal
0.5320346868333901,0.17655419224284052,Teak
0.7153606400498028,0.6958696802242655,Teak
0.3203619704923062,0.19578380686040486,Mahogany
0.7704321954012339,0.23109647824331192,Neem
0.3256447769498927,0.23624696771511466,Neem
0.6630234383244017,0.6737144638310152,Sal
0.4154820866996033,0.6310141935045311,Neem
0.3130092191968933,0.5055459379681642,Teak
0.5022944086937836,0.4297008070431598,Sal
0.19200977652359452,0.2875717488919284,Neem
0.34467314101254776,0.34992853377140765,Neem
0.7317720250869874,0.7517170414784834,Neem
0.417562619448016,0.6656648349426617,Neem
0.3612227352342863,0.2604875790573491,Neem
0.8720534313794935,0.3937204065321951,Sal
0.7562949238603938,0.4133125614011103,Teak
0.20607025242062282,0.3822307080175047,Sal
0.5264985273282413,0.5162330979358292,Teak
0.7346220404322331,0.5533427748141682,Sal
0.6722715076341925,0.34515746413598014,Sandalwood
0.2513740072904138,0.3093267742168119,Sandalwood
0.4824754444178325,0.4592373913640909,Sandalwood
0.4105852987689389,0.3859214304531903,Sal
0.7957277149698383,0.4303926180160754,Neem
0.5291235390207832,0.3645701572242519,Teak
0.3223550934061763,0.6520146153391313,Teak
0.607908947606941,0.37325495901647543,Sal
0.6113307533028527,0.7285652116332708,Mahogany
0.4993805456541248,0.4104969331228897,Teak
0.5213947362629351,0.6832766104223897,Sal
0.8458996459615251,0.40663505562305247,Mahogany
0.25991647385772365,0.30062055985564207,Sal
0.6955851743035442,0.7040996843974501,Teak
0.22000997806197187,0.31023685183267047,Sal
0.6925773793969057,0.09318878597231284,Mahogany
0.8199798080824369,0.38404738275752437,Sal
0.674796429601556,0.7534497102421055,Neem
0.7826629268961081,0.588110053312958,Neem
0.6973580668337706,0.22448050123272834,Sal
0.874762523781461,0.5812620384192929,Sal
0.7294439883265498,0.23756584338348485,Neem
0.7685001073627779,0.16870102894024375,Sal
0.3283577851330193,0.42437676701387816,Sandalwood
0.3822559146564046,0.647578490806859,Teak
0.3107042187179171,0.5806458003599504,Teak
0.43266010769071683,0.33811577165956275,Mahogany
0.6120470796577556,0.4271811624083718,Teak
0.905541661150863,0.5448158874519706,Sal
0.35075321474935495,0.21489643357423183,Sandalwood
0.5528693935257712,0.5757389324926806,Neem
0.6252083217429301,0.49041036113680525,Sal
0.6228761490206036,0.2596140986739204,Sandalwood
0.5451908290902965,0.5544552278666393,Mahogany
0.5222292947703284,0.5531767061367565,Teak
0.7501548237949217,0.6311742040090069,Neem
0.3935958952735982,0.39494871367726303,Sandalwood
0.242180718172753,0.3273336257498298,Sal
0.38303835041826184,0.1555400915004873,Mahogany
0.4511460431137604,0.15543330392573917,Sal
0.5239116767043972,0.6079882311965377,Sal
0.7243840683290519,0.1649466607581882,Teak
0.5049609189421677,0.6985982867270393,Sal
0.605240757572182,0.09671050197384257,Teak
0.16291610476529073,0.27088605502637475,Teak
0.6253971931668133,0.6397020621591026,Neem
0.8052705972072509,0.653130670289656,Mahogany
0.5220014501520542,0.6079200584648798,Neem
0.34618530771363887,0.5258929685789998,Mahogany
0.33585431586083214,0.18194140174843365,Mahogany
0.6973875615692153,0.6736986409905719,Mahogany
0.48331822155225335,0.5739453222006694,Mahogany
0.29314051025807053,0.4502066161151195,Sandalwood
0.6061243888829777,0.48917996154703625,Sal
0.7888701098180803,0.14264343735650964,Neem
0.6484239317715788,0.2899583218037868,Sal
0.6201095320161573,0.5961929706974873,Teak
0.8713573412322078,0.511442833917623,Teak
0.6864108816231302,0.45235110234842557,Neem
0.6433243136757882,0.22941867651571335,Neem
0.6183533789785556,0.3945716984632386,Sal
0.7183602189143816,0.3485466516033776,Neem
0.7488391884618512,0.6143816397567536,Neem
0.7526717486147942,0.17114164974606416,Sal
0.26887484934151484,0.24376949308272744,Neem
0.3693600706116389,0.653432687502629,Teak
0.6638101052502828,0.6832083095475865,Teak
0.8731025656089301,0.2889434179648537,Mahogany
0.7394114554566915,0.07625156434625346,Teak
0.37384008596545193,0.5854516968574387,Mahogany
0.3283573523272054,0.49326443410510645,Sandalwood
0.4553583879951243,0.26587848538509784,Neem
0.29766450592931426,0.4413111123884602,Sandalwood
0.37421279573905797,0.6206369521207595,Mahogany
0.8030193822993665,0.47660718148748416,Neem
0.7893829606886293,0.5330788223246319,Neem
0.32025173037018106,0.46074813499437184,Teak
0.5376246007473546,0.5168585255373174,Sal
0.8064166740187909,0.2483184830248425,Sal
0.6819051664607716,0.6338529008835424,Mahogany
0.7260807566781885,0.4780183066595389,Teak
0.7253912461589445,0.5492200998868637,Sal
0.40031089923111296,0.36380210843233485,Teak
0.49431424805005963,0.5884438276405232,Sal
0.8575465899368448,0.5141705467076019,Neem
0.7058620608962562,0.33596364855365213,Sandalwood
0.5407682328273363,0.6999594127138372,Mahogany
0.6514591857160702,0.4888757607534946,Mahogany
0.37293213247009205,0.5849115002718178,Teak
0.4066801840966585,0.5306286890971937,Mahogany
0.5109967919343424,0.07914862094972763,Neem
0.2903609128081953,0.45431615187839103,Neem
0.2846299119393191,0.44605722566444095,Teak
0.8103325075758355,0.15624014610510262,Sal
0.2273024072385238,0.2542250300825091,Mahogany
0.2732364194639477,0.2836030272596327,Sandalwood
0.6618292896781035,0.06878065769765895,Mahogany
0.5860017273507114,0.2833277386116264,Sal
0.4506234145701252,0.33149227325488284,Mahogany
0.5078500727175616,0.6882280421776911,Teak
0.7954509581775875,0.6217593860953973,Mahogany
0.4775240359212872,0.37504129449490187,Mahogany
0.24717696901060615,0.2589821774319667,Sandalwood
0.4791693473954418,0.1864168552101847,Neem
0.5242366565631603,0.2728170787634203,Sandalwood
0.7399312514704082,0.661821597989107,Sal
0.506083465645757,0.5271098253536346,Teak
0.7910857215280299,0.3549178403647072,Teak
0.8109308556284092,0.33097869378817957,Teak
0.4712948285333167,0.5483319985297957,Teak
0.37749770913752256,0.3170824173929506,Neem
0.5378282791267486,0.5910239881953218,Mahogany
0.8657741223560754,0.4384093323592696,Mahogany
0.8210112596512735,0.30040985878679693,Sal
0.6092974392914143,0.1158527770037645,Neem
0.6294785139623463,0.6707971864895679,Teak
0.7340042545436842,0.2854577202871508,Mahogany
0.7571238239772095,0.19012589768908128,Teak
0.7893230103611636,0.3170887872741256,Mahogany
0.8009376958208562,0.6108386565849336,Sal
0.3248748670992887,0.51631656166117,Neem
0.6410423182678943,0.3803441712495391,Neem
0.718703949501973,0.08478062372975437,Sal
0.2511002237065345,0.28492980552511427,Sal
0.5727532592481626,0.09132764436533236,Teak
0.5543616863422735,0.49093173081646546,Mahogany
0.5618138803383087,0.5460913252963926,Mahogany
0.237604496983026,0.25417907424359665,Teak
0.3539955695446667,0.5543640408284098,Sandalwood
0.7267000841845227,0.3527450125170921,Neem
0.6428236882754317,0.10303713097510048,Mahogany
0.7312341449305728,0.6765833704198766,Neem
0.7944412009213938,0.2564805263681059,Neem
0.2898954920513712,0.5318213616419428,Mahogany
0.23132831230695827,0.3340007188265939,Teak
0.2533560624481068,0.6151753496606469,Teak
0.7459546179039995,0.6306871883123164,Sal
0.3606696643093027,0.5554413024408263,Neem
0.2907048559043821,0.5437267348301648,Sal
0.7050444718255345,0.32213214281630764,Neem
0.7701595230861525,0.22297747478768137,Teak
0.37441917690229676,0.20731267324274139,Sandalwood
0.7209984200449039,0.6998286910824209,Sal
0.2919035906563149,0.30427465017265587,Sandalwood
0.571092608986254,0.30664832142861786,Neem
0.6150849664876834,0.6969923315984384,Sal
0.6272929675748398,0.1526968104465608,Sal
0.8324780000319089,0.2708321403399593,Sal
0.390729056209689,0.40061092379734353,Mahogany
0.71983846135049,0.42553429772119955,Mahogany
0.6986102220544285,0.37293156856661114,Teak
0.4615289585400517,0.3052643016074359,Sandalwood
0.1966320424660023,0.2681467309657759,Sal
0.7171194855322923,0.3524847275980618,Sal
0.40479159432053424,0.2840286682027823,Neem
0.5666017175404895,0.7239678737735169,Mahogany
0.5472927643469817,0.6307535029814308,Teak
0.5238556070428226,0.514502164857092,Mahogany
0.8781810458043096,0.44995378578085,Mahogany
0.7507896749485081,0.14386574280684383,Neem
0.872432357535145,0.4437888384909059,Sal
0.7981250480064295,0.5255407311257162,Mahogany
0.7251376641998437,0.5570068206893427,Teak
0.31252227132430643,0.22539389431682977,Sal
0.7401432067609529,0.25451661653646995,Sal
0.594552562360948,0.4266253734763945,Sandalwood
0.19807712005863176,0.21809212840646586,Teak
0.7603873821805035,0.3890607096186526,Neem
0.6524993806091711,0.6567750416599722,Mahogany
0.17722238330646967,0.2923474242151515,Mahogany
0.8429406398772615,0.586558560747354,Teak
0.24773616403511578,0.4086759787921972,Sal
0.7150318415582864,0.7493831543598622,Teak
0.3603984051195146,0.39174808760521174,Sal
0.6239070328578965,0.23217855018360511,Mahogany
0.6152691603435876,0.23950774404030484,Sal
0.8831759706143232,0.5610487353667037,Sal
0.81527109147282,0.1282551121204175,Mahogany
0.43331949023289684,0.5473777534997463,Neem
0.725665763690009,0.5967765959309443,Mahogany
0.2824043288458643,0.5840386578266218,Sal
0.4134889133975048,0.5673992687859428,Sal
0.40145100761237196,0.3851250709192222,Neem
0.6644769629063916,0.48201489289230415,Sal
0.6102584551902313,0.1699962967480012,Neem
0.21742297113421316,0.264067135673665,Teak
0.7323679001473156,0.6934258020995963,Mahogany
0.5963766176932567,0.3661229792220033,Teak
0.5679205032734082,0.4932921760875567,Teak
0.6558343876174053,0.15509360627100233,Mahogany
0.8186274411366156,0.6295699611705368,Sal
0.6382322463602024,0.5654721315502503,Mahogany
0.4861646884536487,0.3177475645481276,Teak
0.6510511169779467,0.217460343603895,Neem
0.6395403505502881,0.34202951460460307,Mahogany
0.14034197271804583,0.2677102964752748,Neem
0.6224833190290374,0.47598305486054704,Neem
0.7213665637012986,0.3330746796251973,Sal
0.7836735930196038,0.40801416699826876,Teak
0.44918476839197197,0.6871736926095025,Sal
0.7747234292206013,0.6717727263622298,Mahogany
0.4101643150418033,0.614332476584791,Neem
